level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
3	1	14	1	0	0	160	1041	544	5	-1	
4	1	14	1	1	0	160	1041	544	5	-1	
5	1	14	1	1	1	160	1041	544	5	95.000000	 
2	1	15	0	0	0	817	876	12	177	-1	
3	1	15	1	0	0	817	876	12	177	-1	
4	1	15	1	1	0	817	876	12	7	-1	
5	1	15	1	1	1	817	876	12	7	30.411781	Ei
4	1	15	1	2	0	817	888	12	8	-1	
5	1	15	1	2	1	817	888	12	8	29.841785	aq
4	1	15	1	3	0	817	900	12	11	-1	
5	1	15	1	3	1	817	900	12	11	42.828979	°
4	1	15	1	4	0	818	935	11	10	-1	
5	1	15	1	4	1	818	935	11	10	75.351883	«
4	1	15	1	5	0	818	948	11	10	-1	
5	1	15	1	5	1	818	948	11	10	81.986397	u
4	1	15	1	6	0	818	960	11	12	-1	
5	1	15	1	6	1	818	960	11	12	93.796928	=
4	1	15	1	7	0	817	974	12	12	-1	
5	1	15	1	7	1	817	974	12	12	36.044388	ic}
4	1	15	1	8	0	818	989	11	9	-1	
5	1	15	1	8	1	818	989	11	9	47.677223	4
4	1	15	1	9	0	818	1000	11	12	-1	
5	1	15	1	9	1	818	1000	11	12	17.602654	u
4	1	15	1	10	0	818	1015	11	16	-1	
5	1	15	1	10	1	818	1015	11	16	9.285107	i
4	1	15	1	11	0	818	1041	11	12	-1	
5	1	15	1	11	1	818	1041	11	12	59.483597	Ss
2	1	16	0	0	0	155	1061	552	5	-1	
3	1	16	1	0	0	155	1061	552	5	-1	
4	1	16	1	1	0	155	1061	552	5	-1	
5	1	16	1	1	1	155	1061	552	5	95.000000	 
2	1	17	0	0	0	115	1064	548	81	-1	
3	1	17	1	0	0	115	1064	548	81	-1	
4	1	17	1	1	0	115	1064	548	48	-1	
5	1	17	1	1	1	115	1078	14	34	61.843369	7
5	1	17	1	1	2	157	1064	71	46	48.242409	sy
5	1	17	1	1	3	244	1085	111	25	96.639702	directly
5	1	17	1	1	4	371	1091	26	13	96.780647	or
5	1	17	1	1	5	412	1086	41	18	96.701561	mix
5	1	17	1	1	6	468	1085	55	19	93.303856	with
5	1	17	1	1	7	539	1085	124	25	73.582130	food—easy
4	1	17	1	2	0	160	1121	138	24	-1	
5	1	17	1	2	1	160	1121	83	19	96.701019	either
5	1	17	1	2	2	258	1126	40	19	96.582344	way
2	1	18	0	0	0	705	728	259	439	-1	
3	1	18	1	0	0	705	728	259	439	-1	
4	1	18	1	1	0	705	728	259	439	-1	
5	1	18	1	1	1	705	728	259	439	95.000000	 
2	1	19	0	0	0	160	1160	540	5	-1	
3	1	19	1	0	0	160	1160	540	5	-1	
4	1	19	1	1	0	160	1160	540	5	-1	
5	1	19	1	1	1	160	1160	540	5	95.000000	 
2	1	20	0	0	0	60	1197	194	30	-1	
3	1	20	1	0	0	60	1197	194	30	-1	
4	1	20	1	1	0	60	1197	99	13	-1	
5	1	20	1	1	1	60	1197	46	13	90.351830	ShopID
5	1	20	1	1	2	114	1197	45	10	74.550537	SHVCBS
4	1	20	1	2	0	60	1217	194	10	-1	
5	1	20	1	2	1	60	1218	21	9	95.865479	Shop
5	1	20	1	2	2	87	1218	16	7	93.176933	URL
5	1	20	1	2	3	109	1217	145	10	37.113300	w.1ifeplus.com/SHVCBS/S/
2	1	21	0	0	0	60	1245	945	51	-1	
3	1	21	1	0	0	60	1245	945	51	-1	
4	1	21	1	1	0	60	1245	617	15	-1	
5	1	21	1	1	1	60	1245	44	12	66.375664	“These
5	1	21	1	1	2	114	1248	77	9	96.136673	statements
5	1	21	1	1	3	201	1247	31	10	96.937271	have
5	1	21	1	1	4	241	1248	23	9	96.077980	not
5	1	21	1	1	5	273	1247	31	10	93.788857	been
5	1	21	1	1	6	313	1247	71	10	96.805069	evaluated
5	1	21	1	1	7	393	1247	15	13	96.846657	by
5	1	21	1	1	8	417	1247	23	10	96.846657	the
5	1	21	1	1	9	449	1247	31	10	96.944839	Food
5	1	21	1	1	10	489	1247	23	10	96.957741	and
5	1	21	1	1	11	521	1247	30	13	96.940712	Drug
5	1	21	1	1	12	560	1247	117	10	74.865234	Administration.
4	1	21	1	2	0	60	1252	945	34	-1	
5	1	21	1	2	1	60	1265	30	11	95.105904	This
5	1	21	1	2	2	100	1265	55	14	96.316406	product
5	1	21	1	2	3	164	1265	14	11	96.316406	is
5	1	21	1	2	4	188	1266	23	9	96.954933	not
5	1	21	1	2	5	220	1265	63	10	96.700653	intended
5	1	21	1	2	6	292	1266	15	9	95.000114	to
5	1	21	1	2	7	316	1265	68	14	95.000114	diagnose,
5	1	21	1	2	8	396	1266	44	11	95.385506	treat,
5	1	21	1	2	9	452	1267	31	8	96.788788	cure
5	1	21	1	2	10	492	1267	15	8	96.788788	or
5	1	21	1	2	11	516	1266	55	13	96.977554	prevent
5	1	21	1	2	12	580	1267	23	11	96.305199	any
5	1	21	1	2	13	612	1265	55	11	96.895386	disease
5	1	21	1	2	14	821	1252	6	32	62.456783	|
5	1	21	1	2	15	967	1252	38	34	92.414024	U
4	1	21	1	3	0	60	1283	396	13	-1	
5	1	21	1	3	1	60	1283	30	10	96.658028	This
5	1	21	1	3	2	100	1283	55	13	94.774338	product
5	1	21	1	3	3	164	1283	14	10	95.987106	is
5	1	21	1	3	4	188	1283	63	10	96.623604	intended
5	1	21	1	3	5	260	1283	23	10	96.994202	for
5	1	21	1	3	6	292	1283	23	10	97.001190	the
5	1	21	1	3	7	324	1283	28	10	95.643456	U.S.
5	1	21	1	3	8	364	1283	47	10	95.643456	market
5	1	21	1	3	9	420	1283	36	13	93.179100	only.
