level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	6	1	1	0	512	994	489	206	-1	
5	1	6	1	1	1	512	994	489	206	95.000000	   
2	1	7	0	0	0	62	1250	550	48	-1	
3	1	7	1	0	0	62	1250	550	48	-1	
4	1	7	1	1	0	63	1250	549	11	-1	
5	1	7	1	1	1	63	1251	38	10	93.247688	“estas
5	1	7	1	1	2	105	1251	86	10	78.826103	declaraciones
5	1	7	1	1	3	196	1253	14	8	93.853645	no
5	1	7	1	1	4	215	1251	22	10	93.853645	han
5	1	7	1	1	5	242	1251	25	10	92.454613	sido
5	1	7	1	1	6	272	1251	63	10	91.802002	evaluadas
5	1	7	1	1	7	340	1253	19	8	86.784416	vor
5	1	7	1	1	8	364	1251	10	10	93.298409	la
5	1	7	1	1	9	378	1250	89	11	84.588013	administracion
5	1	7	1	1	10	472	1251	15	10	96.664413	de
5	1	7	1	1	11	492	1251	59	10	93.245209	alimentos
5	1	7	1	1	12	555	1253	7	8	92.027664	v
5	1	7	1	1	13	566	1251	46	10	83.329819	droaas.
4	1	7	1	2	0	62	1270	490	11	-1	
5	1	7	1	2	1	62	1270	22	9	32.602760	‘este
5	1	7	1	2	2	88	1270	46	9	95.041779	producto
5	1	7	1	2	3	139	1272	12	7	96.859802	no
5	1	7	1	2	4	155	1270	22	9	84.414101	esta
5	1	7	1	2	5	181	1270	51	9	92.253548	destinado
5	1	7	1	2	6	236	1272	4	7	93.224525	a
5	1	7	1	2	7	246	1270	102	9	49.488758	diaanosticar.tratar.
5	1	7	1	2	8	352	1272	27	7	92.531319	curar
5	1	7	1	2	9	384	1272	3	7	73.576088	o
5	1	7	1	2	10	393	1272	43	7	40.157185	prevenir
5	1	7	1	2	11	440	1272	42	9	88.129822	ninguna
5	1	7	1	2	12	486	1270	66	9	95.782829	enfermedad.
4	1	7	1	3	0	62	1288	307	10	-1	
5	1	7	1	3	1	62	1289	20	7	74.838097	‘este
5	1	7	1	3	2	86	1288	42	10	96.845619	producto
5	1	7	1	3	3	132	1288	20	8	80.506378	esta
5	1	7	1	3	4	156	1288	47	8	80.506378	destinado
5	1	7	1	3	5	207	1288	56	8	67.310356	Gnicamente
5	1	7	1	3	6	266	1288	8	8	96.760925	al
5	1	7	1	3	7	278	1288	42	8	96.603477	mercado
5	1	7	1	3	8	324	1288	12	8	96.207573	de
5	1	7	1	3	9	339	1290	12	6	80.051521	ee.
5	1	7	1	3	10	358	1290	11	6	84.209862	uu.
