level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	9	1	1	10	442	1250	14	10	96.925850	de
5	1	9	1	1	11	460	1250	55	10	83.123199	alimentos
5	1	9	1	1	12	521	1253	5	8	89.372826	v
5	1	9	1	1	13	529	1250	40	11	42.195786	dronas
5	1	9	1	1	14	963	1246	3	2	37.610474	7
4	1	9	1	2	0	58	1235	947	63	-1	
5	1	9	1	2	1	58	1235	118	56	18.843212	“tasers
5	1	9	1	2	2	188	1270	48	8	42.920513	oe
5	1	9	1	2	3	272	1270	20	9	49.789143	a
5	1	9	1	2	4	352	1270	162	9	38.924644	oss
5	1	9	1	2	5	821	1252	184	46	48.662865	IFEp|U
4	1	9	1	3	0	62	1285	915	13	-1	
5	1	9	1	3	1	62	1289	20	7	77.103867	‘este
5	1	9	1	3	2	86	1288	42	10	81.250694	producto
5	1	9	1	3	3	132	1288	20	8	72.684219	esté
5	1	9	1	3	4	156	1288	47	8	92.771698	destinado
5	1	9	1	3	5	207	1290	21	8	96.949646	para
5	1	9	1	3	6	231	1288	8	8	96.750252	el
5	1	9	1	3	7	243	1288	42	8	95.410049	mercado
5	1	9	1	3	8	289	1288	12	8	96.868820	de
5	1	9	1	3	9	304	1288	14	8	93.300781	los
5	1	9	1	3	10	322	1288	35	8	57.413528	EE.UU.
5	1	9	1	3	11	361	1288	20	8	80.849884	s6lo
5	1	9	1	3	12	973	1285	4	4	85.605782	~
