level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
2	1	6	0	0	0	480	718	304	59	-1	
3	1	6	1	0	0	480	718	304	59	-1	
4	1	6	1	1	0	480	718	273	19	-1	
5	1	6	1	1	1	480	718	58	19	94.435661	Adds
5	1	6	1	1	2	559	718	72	19	96.087234	shine
5	1	6	1	1	3	649	718	104	19	95.751297	without
4	1	6	1	2	0	480	752	304	25	-1	
5	1	6	1	2	1	480	757	58	14	96.036880	mess
5	1	6	1	2	2	557	757	28	14	96.036880	or
5	1	6	1	2	3	604	752	73	25	95.993980	fishy
5	1	6	1	2	4	697	752	87	19	96.427002	smells
2	1	7	0	0	0	444	802	448	2	-1	
3	1	7	1	0	0	444	802	448	2	-1	
4	1	7	1	1	0	444	802	448	2	-1	
5	1	7	1	1	1	444	802	448	2	95.000000	 
2	1	8	0	0	0	480	852	243	88	-1	
3	1	8	1	0	0	480	852	243	88	-1	
4	1	8	1	1	0	480	852	243	26	-1	
5	1	8	1	1	1	480	854	119	24	96.057922	Supports
5	1	8	1	1	2	619	852	104	26	96.260902	healthy
4	1	8	1	2	0	482	887	241	19	-1	
5	1	8	1	2	1	482	887	56	19	96.618599	skin
5	1	8	1	2	2	558	888	104	18	96.696060	texture
5	1	8	1	2	3	681	887	42	19	96.828499	and
4	1	8	1	3	0	481	919	206	21	-1	
5	1	8	1	3	1	481	923	57	17	92.427444	coat
5	1	8	1	3	2	559	919	128	21	72.055244	softness®
2	1	9	0	0	0	447	973	413	2	-1	
3	1	9	1	0	0	447	973	413	2	-1	
4	1	9	1	1	0	447	973	413	2	-1	
5	1	9	1	1	1	447	973	413	2	95.000000	 
2	1	10	0	0	0	480	1021	289	60	-1	
3	1	10	1	0	0	480	1021	289	60	-1	
4	1	10	1	1	0	480	1021	289	26	-1	
5	1	10	1	1	1	480	1023	13	18	93.246544	A
5	1	10	1	1	2	512	1021	104	26	90.043190	glow-up
5	1	10	1	1	3	635	1022	43	19	96.815414	for
5	1	10	1	1	4	696	1027	73	20	96.388336	every
4	1	10	1	2	0	481	1056	242	25	-1	
5	1	10	1	2	1	481	1056	84	22	96.110260	breed,
5	1	10	1	2	2	588	1061	74	20	96.122894	every
5	1	10	1	2	3	680	1056	43	25	96.864548	day
2	1	11	0	0	0	445	1109	416	2	-1	
3	1	11	1	0	0	445	1109	416	2	-1	
4	1	11	1	1	0	445	1109	416	2	-1	
5	1	11	1	1	1	445	1109	416	2	95.000000	 
2	1	12	0	0	0	443	1183	194	30	-1	
3	1	12	1	0	0	443	1183	194	30	-1	
4	1	12	1	1	0	490	1183	100	13	-1	
5	1	12	1	1	1	490	1183	45	13	90.029053	ShopID
5	1	12	1	1	2	545	1183	45	10	87.104912	SHVCBS
4	1	12	1	2	0	443	1204	194	9	-1	
5	1	12	1	2	1	443	1204	21	9	95.321251	Shop
5	1	12	1	2	2	470	1204	16	7	93.106537	URL
5	1	12	1	2	3	492	1206	17	5	37.134277	www.1i
5	1	12	1	2	4	515	1204	122	9	37.134277	feplus.com/SHVCBS/S/
2	1	13	0	0	0	61	1247	944	49	-1	
3	1	13	1	0	0	61	1247	944	49	-1	
4	1	13	1	1	0	67	1247	605	14	-1	
5	1	13	1	1	1	67	1248	37	9	96.576782	These
5	1	13	1	1	2	114	1248	78	9	96.231735	statements
5	1	13	1	1	3	201	1248	31	9	94.755623	have
5	1	13	1	1	4	241	1248	22	9	94.755623	not
5	1	13	1	1	5	272	1248	32	9	96.337120	been
5	1	13	1	1	6	313	1247	71	10	96.591423	evaluated
5	1	13	1	1	7	393	1248	14	13	95.575279	by
5	1	13	1	1	8	417	1248	23	9	95.575279	the
5	1	13	1	1	9	449	1248	31	9	96.151199	Food
5	1	13	1	1	10	489	1248	23	9	96.151199	and
5	1	13	1	1	11	521	1248	31	12	96.165642	Drug
5	1	13	1	1	12	560	1248	112	9	96.620392	Administration
4	1	13	1	2	0	61	1252	944	34	-1	
5	1	13	1	2	1	61	1264	29	11	92.495651	This
5	1	13	1	2	2	100	1265	54	14	92.495651	product
5	1	13	1	2	3	164	1264	14	11	94.058884	is
5	1	13	1	2	4	188	1266	22	9	96.454773	not
5	1	13	1	2	5	220	1264	63	12	96.669235	intended
5	1	13	1	2	6	294	1267	14	9	96.669235	to
5	1	13	1	2	7	316	1265	68	14	96.161118	diagnose,
5	1	13	1	2	8	397	1266	43	11	94.366524	treat,
5	1	13	1	2	9	452	1268	31	8	96.285065	cure
5	1	13	1	2	10	492	1267	15	9	94.972420	or
5	1	13	1	2	11	516	1266	54	13	94.972420	prevent
5	1	13	1	2	12	580	1268	23	10	96.919533	any
5	1	13	1	2	13	612	1265	60	11	90.821716	disease.
5	1	13	1	2	14	820	1252	8	32	80.569206	|
5	1	13	1	2	15	967	1252	38	34	90.638901	U
4	1	13	1	3	0	61	1282	390	14	-1	
5	1	13	1	3	1	61	1282	29	11	96.620758	This
5	1	13	1	3	2	100	1283	55	13	93.795044	product
5	1	13	1	3	3	164	1283	14	11	93.522560	is
5	1	13	1	3	4	188	1283	63	11	93.522560	intended
5	1	13	1	3	5	261	1282	22	12	96.982605	for
5	1	13	1	3	6	293	1283	22	11	96.848579	the
5	1	13	1	3	7	324	1283	23	11	91.137619	U.S,
5	1	13	1	3	8	364	1283	47	10	96.790558	market
5	1	13	1	3	9	420	1283	31	13	96.755882	only
2	1	14	0	0	0	844	620	190	608	-1	
3	1	14	1	0	0	844	620	190	608	-1	
4	1	14	1	1	0	844	620	190	608	-1	
5	1	14	1	1	1	844	620	190	608	95.000000	 
